name,year,selling_price,km_driven,fuel,transmission,owner,mileage,engine
Maruti Ciaz Alpha Diesel,2018,100000.0,5000.0,Diesel,Manual,First Owner,28.09 kmpl,1248 CC
Tata Indica V2 DLS TC,2004,5500.0,9000.0,Diesel,Manual,Third Owner,16.8 kmpl,1405 CC
Chevrolet Sail 1.2 LT ABS,2014,33000.0,2300.0,Petrol,Manual,First Owner,18.2 kmpl,1199 CC
Maruti Omni MPI STD BSIV,2013,16600.0,5000.0,Petrol,Manual,First Owner,16.8 kmpl,796 CC
Mahindra Xylo D4 BSIII,2013,20000.0,30000.0,Diesel,Manual,First Owner,14.0 kmpl,2498 CC
Maruti Alto K10 2010-2014 VXI,2011,14000.0,5000.0,Petrol,Manual,Third Owner,20.92 kmpl,998 CC
Maruti Eeco CNG 5 Seater AC BSIV,2017,37000.0,14000.0,CNG,Manual,First Owner,21.94 km/kg,1196 CC
Hyundai Elite i20 Sportz Plus CVT BSIV,2019,72000.0,1600.0,Petrol,Automatic,First Owner,17.4 kmpl,1197 CC
Hyundai i20 Active 1.4,2015,50000.0,12600.0,Diesel,Manual,First Owner,21.19 kmpl,1396 CC
Hyundai Xcent 1.2 VTVT SX,2019,57000.0,1500.0,Petrol,Manual,First Owner,20.14 kmpl,1197 CC
Maruti Swift Dzire 1.2 Vxi BSIV,2010,21000.0,20000.0,Petrol,Manual,First Owner,17.5 kmpl,1197 CC
Maruti Alto LXi,2009,12000.0,12000.0,Petrol,Manual,First Owner,19.7 kmpl,796 CC
Hyundai Getz GLX,2005,9500.0,12000.0,Petrol,Manual,Fourth & Above Owner,15.3 kmpl,1341 CC
Hyundai i10 Sportz AT,2010,19600.0,11000.0,Petrol,Automatic,Third Owner,16.95 kmpl,1197 CC
Maruti Eeco 5 Seater AC BSIV,2016,39200.0,3800.0,Petrol,Manual,First Owner,15.37 kmpl,1196 CC
Tata Manza Aura Plus Safire,2010,15000.0,10400.0,Petrol,Manual,First Owner,15.0 kmpl,1368 CC
Honda BR-V i-VTEC E MT,2017,59500.0,12000.0,Petrol,Manual,First Owner,15.4 kmpl,1497 CC
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,83300.0,3500.0,Diesel,Automatic,First Owner,24.3 kmpl,1248 CC
Maruti Swift VDI,2011,28000.0,21000.0,Diesel,Manual,First Owner,22.9 kmpl,1248 CC
Maruti 800 Std BSII,2003,3500.0,3500.0,Petrol,Manual,Second Owner,16.1 kmpl,796 CC
Maruti Ritz VDi,2009,18000.0,8500.0,Diesel,Manual,Third Owner,21.1 kmpl,1248 CC
Maruti Wagon R VXi BSII,2012,22500.0,8000.0,Petrol,Manual,First Owner,18.9 kmpl,998 CC
Mercedes-Benz New C-Class 220 CDI AT,2012,140000.0,5000.0,Diesel,Automatic,First Owner,14.84 kmpl,2143 CC
Hyundai i20 Era Diesel,2009,34000.0,4000.0,Diesel,Manual,First Owner,23.0 kmpl,1396 CC
Toyota Innova 2.5 GX 8 STR,2010,55000.0,21600.0,Diesel,Manual,First Owner,12.8 kmpl,2494 CC
Maruti Wagon R VXI BS IV,2017,40000.0,6500.0,Petrol,Manual,Second Owner,20.51 kmpl,998 CC
Hyundai Getz GLE,2006,9000.0,10000.0,Petrol,Manual,Third Owner,15.3 kmpl,1341 CC
Maruti Ciaz VDi Plus SHVS,2015,65000.0,8400.0,Diesel,Manual,First Owner,28.09 kmpl,1248 CC
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,73000.0,21000.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Chevrolet Aveo U-VA 1.2 LS,2010,12500.0,6000.0,Petrol,Manual,First Owner,15.26 kmpl,1150 CC
Hyundai Getz GLE,2006,8100.0,10000.0,Petrol,Manual,Fourth & Above Owner,15.3 kmpl,1341 CC
Maruti Swift Glam,2007,17000.0,7800.0,Petrol,Manual,Second Owner,16.1 kmpl,1298 CC
Honda City 1.5 EXI,2002,8100.0,16100.0,Petrol,Manual,Fourth & Above Owner,13.0 kmpl,1493 CC
Maruti Alto LX,2005,9500.0,7000.0,Petrol,Manual,Third Owner,19.7 kmpl,796 CC
Tata Nano Cx BSIV,2010,5500.0,5000.0,Petrol,Manual,Third Owner,26.0 kmpl,624 CC
Renault Lodgy World Edition 110PS,2017,88000.0,6500.0,Diesel,Manual,First Owner,19.98 kmpl,1461 CC
Renault KWID RXL,2015,20000.0,5000.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Maruti Wagon R VXI 1.2,2019,48000.0,2500.0,Petrol,Manual,First Owner,20.52 kmpl,1197 CC
Mahindra Bolero 2011-2019 Plus AC,2013,48000.0,10000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Hyundai i20 1.2 Asta,2018,70000.0,600.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Honda BRV i-DTEC V MT,2016,85000.0,7211.3,Diesel,Manual,First Owner,21.9 kmpl,1498 CC
Tata Indigo CR4,2012,30000.0,4000.0,Diesel,Manual,First Owner,23.57 kmpl,1396 CC
Hyundai i20 1.2 Asta Option,2017,65000.0,800.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Maruti Ritz VXI,2010,22000.0,2000.0,Petrol,Manual,First Owner,21.1 kmpl,1197 CC
Tata Indigo CS LS (TDI) BS-III,2014,30000.0,4500.0,Diesel,Manual,First Owner,19.09 kmpl,1405 CC
Maruti Swift Dzire VDI,2014,45000.0,8000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Maruti Swift VDI BSIV,2014,40000.0,9000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,103000.0,2500.0,Diesel,Manual,First Owner,25.1 kmpl,1248 CC
Tata Manza Aura Quadrajet,2010,19000.0,10000.0,Diesel,Manual,Second Owner,18.8 kmpl,1248 CC
Ford Fiesta 1.4 Duratec EXI,2006,14000.0,6000.0,Petrol,Manual,Second Owner,16.6 kmpl,1388 CC
Hyundai i20 Active S Diesel,2018,80000.0,3000.0,Diesel,Manual,First Owner,21.19 kmpl,1396 CC
Mahindra Scorpio LX 2.6 Turbo,2007,22999.9,12000.0,Diesel,Manual,Third Owner,10.5 kmpl,2609 CC
Tata Safari DICOR 2.2 EX 4x2,2011,30000.0,8000.0,Diesel,Manual,Second Owner,13.93 kmpl,2179 CC
Volkswagen Vento Diesel Highline,2011,37500.0,6900.0,Diesel,Manual,Second Owner,20.54 kmpl,1598 CC
Chevrolet Beat LT,2010,14000.0,7500.0,Petrol,Manual,First Owner,18.6 kmpl,1199 CC
Maruti Alto LX,2004,6000.0,11300.0,Petrol,Manual,Second Owner,19.7 kmpl,796 CC
Hyundai Xcent 1.1 CRDi S Option,2014,42000.0,9000.0,Diesel,Manual,Second Owner,24.4 kmpl,1120 CC
Renault Pulse RxZ,2012,30000.0,10000.0,Diesel,Manual,Third Owner,23.08 kmpl,1461 CC
Tata Indica Vista Quadrajet VX,2012,15000.0,11000.0,Diesel,Manual,First Owner,22.3 kmpl,1248 CC
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,60000.0,9000.0,Diesel,Manual,First Owner,22.77 kmpl,1498 CC
Ford Figo Diesel Titanium,2011,20499.9,10000.0,Diesel,Manual,Second Owner,20.0 kmpl,1399 CC
Hyundai Xcent 1.2 CRDi SX,2017,62500.0,5000.0,Diesel,Manual,First Owner,25.4 kmpl,1186 CC
Fiat Grande Punto 1.3 Emotion Pack 90HP (Diesel),2011,28000.0,20000.0,Diesel,Manual,First Owner,20.5 kmpl,1248 CC
Hyundai Santa Fe 2WD AT,2014,105000.0,14600.0,Diesel,Automatic,Second Owner,13.01 kmpl,2199 CC
Chevrolet Optra Magnum 1.6 LT Petrol,2009,25000.0,8000.0,Petrol,Manual,Second Owner,12.9 kmpl,1598 CC
Tata New Safari DICOR 2.2 EX 4x2,2010,53500.0,9644.3,Diesel,Manual,Second Owner,11.57 kmpl,2179 CC
Honda Accord 2.4 AT,2009,40000.0,10000.0,Petrol,Automatic,Second Owner,11.7 kmpl,2354 CC
Maruti Swift AMT VXI,2019,61000.0,1000.0,Petrol,Automatic,First Owner,21.21 kmpl,1197 CC
Maruti Swift Dzire VDI,2014,50999.9,11000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Tata Safari Storme VX,2014,52100.0,8600.0,Diesel,Manual,Second Owner,14.0 kmpl,2179 CC
Maruti Swift Dzire VDI,2014,51100.0,10000.0,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Hyundai i20 Sportz 1.4 CRDi,2014,45100.0,9100.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Hyundai i10 Sportz,2009,17000.0,10000.0,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Maruti Swift Dzire VDI,2013,45000.0,12000.0,Diesel,Manual,Second Owner,23.4 kmpl,1248 CC
Honda City 1.5 V Elegance,2011,37500.0,9000.0,Petrol,Manual,Second Owner,17.0 kmpl,1497 CC
Maruti Alto 800 LXI,2016,30500.0,6000.0,Petrol,Manual,Second Owner,22.74 kmpl,796 CC
Renault KWID RXT,2016,31500.0,5150.0,Petrol,Manual,First Owner,25.17 kmpl,799 CC
Chevrolet Sail 1.3 LS,2016,25000.0,6000.0,Diesel,Manual,Second Owner,22.1 kmpl,1248 CC
Ford Figo Diesel EXI,2012,20000.0,10450.0,Diesel,Manual,Second Owner,20.0 kmpl,1399 CC
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,95000.0,3000.0,Diesel,Manual,First Owner,23.0 kmpl,1498 CC
Renault Duster 110PS Diesel RxL,2012,40000.0,12000.0,Diesel,Manual,Third Owner,19.01 kmpl,1461 CC
Maruti Swift ZDi,2014,50999.9,10000.0,Diesel,Manual,Second Owner,22.9 kmpl,1248 CC
Honda Civic 1.8 V MT,2008,37500.0,9000.0,Petrol,Manual,Third Owner,13.5 kmpl,1799 CC
Maruti Wagon R LXI,2005,15000.0,15000.0,Petrol,Manual,Third Owner,18.9 kmpl,998 CC
Maruti Wagon R AX,2006,7500.0,6000.0,Petrol,Automatic,First Owner,18.9 kmpl,998 CC
Hyundai Verna 1.4 VTVT,2015,46500.0,5000.0,Petrol,Manual,Second Owner,17.43 kmpl,1396 CC
Hyundai Grand i10 1.2 CRDi Asta,2019,70000.0,1000.0,Diesel,Manual,First Owner,24.0 kmpl,1186 CC
Mahindra Scorpio 1.99 S10,2015,95000.0,12000.0,Diesel,Manual,Third Owner,15.4 kmpl,1997 CC
Hyundai i20 1.2 Asta,2017,61000.0,4000.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Hyundai Santro GS zipDrive - Euro II,2004,6000.0,12000.0,Petrol,Manual,Second Owner,,
Maruti Alto 800 LXI,2014,23500.0,5000.0,Petrol,Manual,First Owner,22.74 kmpl,796 CC
Maruti Eeco 5 Seater AC BSIV,2017,33000.0,9000.0,Petrol,Manual,First Owner,15.37 kmpl,1196 CC
Nissan Terrano XE 85 PS,2014,47200.0,9000.0,Diesel,Manual,First Owner,20.45 kmpl,1461 CC
Maruti Swift VXI,2019,58500.0,1000.0,Petrol,Manual,First Owner,21.21 kmpl,1197 CC
Mahindra Supro LX 8 Str,2018,50000.0,1000.0,Diesel,Manual,First Owner,23.5 kmpl,909 CC
Maruti Alto K10 VXI,2019,36000.0,2700.0,Petrol,Manual,First Owner,23.95 kmpl,998 CC
Maruti Swift Dzire VDI,2016,64900.0,7000.0,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Maruti Omni MPI CARGO BSIV,2017,20000.0,5000.0,Petrol,Manual,First Owner,16.8 kmpl,796 CC
Maruti Swift 1.3 VXi,2008,24000.0,6000.0,Petrol,Manual,First Owner,,
Hyundai Grand i10 CRDi Magna,2014,40000.0,11000.0,Diesel,Manual,First Owner,24.0 kmpl,1120 CC
Maruti Celerio VDi,2015,25000.0,10000.0,Diesel,Manual,Second Owner,27.62 kmpl,793 CC
Mahindra Marazzo M6,2018,120000.0,5000.0,Diesel,Manual,First Owner,17.3 kmpl,1497 CC
Maruti Swift Vdi BSIII,2009,25000.0,10500.0,Diesel,Manual,Second Owner,17.8 kmpl,1248 CC
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,81999.9,11000.0,Diesel,Manual,First Owner,12.99 kmpl,2494 CC
Mahindra XUV500 W8 2WD,2014,80000.0,6000.0,Diesel,Manual,Second Owner,15.1 kmpl,2179 CC
Ford Ecosport 1.0 Ecoboost Titanium Optional,2013,42900.0,4910.2,Petrol,Manual,Second Owner,18.88 kmpl,999 CC
Hyundai Santro Xing GLS,2010,15000.0,6000.0,Petrol,Manual,Third Owner,17.92 kmpl,1086 CC
Maruti Swift VDI BSIV,2010,31500.0,12000.0,Diesel,Manual,Second Owner,,
Chevrolet Beat Diesel LT,2012,17000.0,9000.0,Diesel,Manual,First Owner,25.44 kmpl,936 CC
Honda Brio Exclusive Edition,2014,33500.0,3303.3,Petrol,Manual,First Owner,19.4 kmpl,1198 CC
Hyundai Grand i10 AT Asta,2015,46500.0,6306.3,Petrol,Automatic,First Owner,18.9 kmpl,1197 CC
Renault Duster 110PS Diesel RxL,2013,36000.0,8100.0,Diesel,Manual,Second Owner,19.01 kmpl,1461 CC
Hyundai Xcent 1.2 CRDi SX,2018,57000.0,8000.0,Diesel,Manual,First Owner,25.4 kmpl,1186 CC
Renault Duster 110PS Diesel RxZ,2012,35000.0,10500.0,Diesel,Manual,Second Owner,19.01 kmpl,1461 CC
Mahindra Ingenio CRDe,2017,60000.0,6000.0,Diesel,Manual,First Owner,,
Maruti Ertiga BSIV VXI,2017,70000.0,22700.0,Petrol,Manual,First Owner,17.5 kmpl,1373 CC
Renault Duster 110PS Diesel RxZ,2012,37500.0,10000.0,Diesel,Manual,Second Owner,19.01 kmpl,1461 CC
Maruti Eeco CNG 5 Seater AC BSIV,2019,45000.0,6000.0,CNG,Manual,First Owner,21.94 km/kg,1196 CC
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,32500.0,7000.0,Diesel,Manual,Third Owner,21.9 kmpl,1396 CC
Volkswagen Vento Diesel Comfortline,2011,26000.0,12000.0,Diesel,Manual,Third Owner,20.54 kmpl,1598 CC
Maruti Alto LXi BSIII,2009,13000.0,8000.0,Petrol,Manual,Third Owner,19.7 kmpl,796 CC
Tata New Safari DICOR 2.2 EX 4x2,2008,15000.0,12000.0,Diesel,Manual,Fourth & Above Owner,11.57 kmpl,2179 CC
Hyundai Santro Xing GLS,2014,22000.0,4000.0,Petrol,Manual,First Owner,17.92 kmpl,1086 CC
Hyundai i10 Magna 1.2 iTech SE,2014,27500.0,5300.0,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Maruti Swift LDI Optional,2017,45500.0,6000.0,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Hyundai i20 1.2 Magna Executive,2017,57000.0,3000.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Volkswagen Vento Diesel Highline,2013,33000.0,10000.0,Diesel,Manual,Third Owner,20.54 kmpl,1598 CC
Toyota Innova Crysta 2.4 VX MT BSIV,2018,157600.0,7000.0,Diesel,Manual,First Owner,13.68 kmpl,2393 CC
Maruti Ertiga ZDI,2012,45000.0,9800.0,Diesel,Manual,Fourth & Above Owner,20.77 kmpl,1248 CC
Hyundai EON Magna Plus,2014,25000.0,6000.0,Petrol,Manual,First Owner,21.1 kmpl,814 CC
Hyundai i10 Sportz,2010,16500.0,8000.0,Petrol,Manual,Third Owner,20.36 kmpl,1197 CC
Mahindra Ssangyong Rexton RX7,2013,80000.0,11700.0,Diesel,Automatic,First Owner,11.18 kmpl,2696 CC
Honda Jazz 1.2 V i VTEC,2018,68000.0,857.6,Petrol,Manual,First Owner,18.7 kmpl,1199 CC
Tata Tigor 1.2 Revotron XZA,2017,52500.0,1972.3,Petrol,Automatic,First Owner,20.3 kmpl,1199 CC
Honda City 1.5 V MT Sunroof,2016,82500.0,2144.6,Petrol,Manual,First Owner,16.8 kmpl,1497 CC
Maruti S-Cross 2017-2020 Sigma DDiS 200 SH,2017,75000.0,5228.9,Diesel,Manual,First Owner,25.1 kmpl,1248 CC
Mahindra Scorpio S4 Plus,2017,95000.0,5223.6,Diesel,Manual,First Owner,15.4 kmpl,2179 CC
Mahindra Scorpio S4 Plus 4WD,2017,95000.0,5447.0,Diesel,Manual,First Owner,15.4 kmpl,2179 CC
Hyundai i20 1.4 CRDi Magna,2017,67500.0,2547.1,Diesel,Manual,First Owner,21.9 kmpl,1396 CC
Tata Tiago XT,2019,49000.0,3392.8,Petrol,Manual,First Owner,23.84 kmpl,1199 CC
Mahindra TUV 300 T4 Plus,2018,77500.0,5973.6,Diesel,Manual,First Owner,18.49 kmpl,1493 CC
Honda City 1.5 V MT,2009,35000.0,5429.0,Petrol,Manual,First Owner,17.0 kmpl,1497 CC
Honda Brio S MT,2016,47500.0,211.8,Petrol,Manual,First Owner,19.4 kmpl,1198 CC
Mahindra Scorpio S4 7 Seater,2017,95000.0,6137.9,Diesel,Manual,First Owner,15.4 kmpl,2179 CC
Honda City i-VTEC S,2010,35000.0,5854.4,Petrol,Manual,Second Owner,17.4 kmpl,1497 CC
Maruti Wagon R VXI,2016,40000.0,7438.1,Petrol,Manual,First Owner,21.79 kmpl,998 CC
Maruti 800 DX 5 Speed,2001,7500.0,3500.0,Petrol,Manual,Third Owner,16.1 kmpl,796 CC
Ford Ecosport 1.5 DV5 MT Titanium,2017,85000.0,6398.2,Diesel,Manual,First Owner,22.7 kmpl,1498 CC
Maruti Wagon R VXI,2008,17500.0,6500.0,Petrol,Manual,Second Owner,18.9 kmpl,998 CC
Mahindra Bolero 2011-2019 SLE,2014,57000.0,7400.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Renault Duster 110PS Diesel RxZ,2013,52500.0,5642.9,Diesel,Manual,Second Owner,19.01 kmpl,1461 CC
Hyundai i10 Magna 1.2 iTech SE,2012,27000.0,5600.0,Petrol,Manual,First Owner,20.36 kmpl,1197 CC
Hyundai Santro Magna,2019,43499.9,1950.0,Petrol,Manual,First Owner,20.3 kmpl,1086 CC
Hyundai i20 Asta Option 1.2,2015,49500.0,3000.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Hyundai i20 Asta Option 1.4 CRDi,2016,57500.0,5300.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Hyundai Xcent 1.2 VTVT S,2017,60000.0,500.0,Petrol,Manual,First Owner,20.14 kmpl,1197 CC
Hyundai Verna 1.6 VTVT S Option,2015,70000.0,2500.0,Petrol,Manual,First Owner,17.01 kmpl,1591 CC
Honda City i DTec V,2014,56000.0,7200.0,Diesel,Manual,First Owner,26.0 kmpl,1498 CC
Maruti Swift VDI BSIV W ABS,2016,56500.0,7200.0,Diesel,Manual,First Owner,,
Mahindra Bolero DI AC BSIII,2005,25000.0,8000.0,Diesel,Manual,First Owner,13.6 kmpl,2523 CC
Skoda Rapid 1.6 MPI Ambition Plus,2013,40999.9,2900.0,Petrol,Manual,Second Owner,15.0 kmpl,1598 CC
Nissan Terrano XL D Option,2016,49500.0,5683.2,Diesel,Manual,First Owner,19.87 kmpl,1461 CC
Hyundai Elite i20 Petrol Asta,2014,47000.0,3052.8,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Honda Amaze S Diesel,2013,35000.0,6528.5,Diesel,Manual,First Owner,24.7 kmpl,1498 CC
Toyota Innova Crysta 2.4 G MT 8 STR,2020,156000.0,2010.2,Diesel,Manual,First Owner,13.68 kmpl,2393 CC
Honda Jazz 1.2 S i VTEC,2015,48000.0,4300.0,Petrol,Manual,First Owner,18.7 kmpl,1199 CC
Toyota Etios Liva 1.4 GD,2013,27000.0,5238.0,Diesel,Manual,First Owner,23.59 kmpl,1364 CC
Mahindra Bolero B2,2018,66000.0,7425.0,Diesel,Manual,First Owner,21.0 kmpl,1498 CC
Maruti Ignis 1.2 AMT Alpha BSIV,2017,49000.0,5724.7,Petrol,Automatic,First Owner,20.89 kmpl,1197 CC
Maruti Vitara Brezza ZDi Plus,2017,80000.0,5200.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Nissan Sunny XV,2011,35000.0,4700.0,Petrol,Manual,Second Owner,16.95 kmpl,1498 CC
Ford Fiesta EXi 1.4 TDCi Ltd,2011,17000.0,8000.0,Diesel,Manual,Third Owner,17.8 kmpl,1399 CC
Tata Indica Vista Aqua 1.3 Quadrajet,2011,12500.0,8500.0,Diesel,Manual,Second Owner,18.0 kmpl,1248 CC
Maruti Swift Dzire VDi,2012,40000.0,10000.0,Diesel,Manual,First Owner,19.3 kmpl,1248 CC
Nissan Sunny XV,2011,25000.0,11000.0,Petrol,Manual,First Owner,16.95 kmpl,1498 CC
Fiat Linea Emotion (Diesel),2010,19000.0,17800.0,Diesel,Manual,Second Owner,20.4 kmpl,1248 CC
Maruti Alto LX,2010,12500.0,12000.0,Petrol,Manual,Third Owner,19.7 kmpl,796 CC
Jeep Compass 2.0 Limited 4X4,2017,195000.0,7000.0,Diesel,Manual,First Owner,16.3 kmpl,1956 CC
Audi Q5 2.0 TDI,2011,130000.0,12000.0,Diesel,Automatic,First Owner,12.8 kmpl,1968 CC
Toyota Innova 2.5 G4 Diesel 8-seater,2010,78600.0,15500.0,Diesel,Manual,Third Owner,12.8 kmpl,2494 CC
Maruti Wagon R VXI BS IV,2015,33500.0,3000.0,Petrol,Manual,First Owner,20.51 kmpl,998 CC
Maruti Wagon R LXI Minor,2009,11499.9,6000.0,Petrol,Manual,Third Owner,18.9 kmpl,1061 CC
Volkswagen Polo Diesel Comfortline 1.2L,2012,22999.9,7000.0,Diesel,Manual,Fourth & Above Owner,22.07 kmpl,1199 CC
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,73100.0,4000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Hyundai Verna 1.6 SX,2012,39500.0,12000.0,Diesel,Manual,First Owner,22.32 kmpl,1582 CC
Maruti Swift Dzire VDI,2015,50000.0,12000.0,Diesel,Manual,First Owner,26.59 kmpl,1248 CC
Hyundai EON Era Plus,2014,22000.0,5000.0,Petrol,Manual,Third Owner,21.1 kmpl,814 CC
Ford Figo Diesel Celebration Edition,2013,24000.0,10000.0,Diesel,Manual,First Owner,20.0 kmpl,1399 CC
Hyundai i20 1.4 CRDi Asta,2010,21500.0,12000.0,Diesel,Manual,Third Owner,23.0 kmpl,1396 CC
Maruti Swift VDI,2012,40000.0,9000.0,Diesel,Manual,Second Owner,22.9 kmpl,1248 CC
Maruti Zen Estilo VXI BSIV,2012,19100.0,9000.0,Petrol,Manual,First Owner,19.0 kmpl,998 CC
Mahindra Xylo D4 BSIII,2013,35100.0,10000.0,Diesel,Manual,Second Owner,14.0 kmpl,2498 CC
Tata Nano XTA,2015,25000.0,2000.0,Petrol,Automatic,First Owner,21.9 kmpl,624 CC
Hyundai Verna CRDi SX ABS,2009,21000.0,9000.0,Diesel,Manual,Second Owner,18.1 kmpl,1493 CC
Toyota Etios VX,2011,30000.0,12000.0,Petrol,Manual,Third Owner,17.6 kmpl,1496 CC
Ford Figo Aspire 1.5 TDCi Trend,2017,70000.0,3500.0,Diesel,Manual,First Owner,25.83 kmpl,1498 CC
Hyundai Sonata CRDi M/T,2010,50000.0,12000.0,Diesel,Manual,Second Owner,11.8 kmpl,1991 CC
Maruti 800 AC BSIII,2002,12000.0,12000.0,Petrol,Manual,First Owner,16.1 kmpl,796 CC
Hyundai Elite i20 Asta Option Diesel,2019,85000.0,1000.0,Diesel,Manual,First Owner,22.54 kmpl,1396 CC
Mahindra Jeep CL 500 MDI,1994,12000.0,10000.0,Diesel,Manual,Second Owner,,
Honda WR-V i-DTEC VX,2017,77000.0,6500.0,Diesel,Manual,Second Owner,25.5 kmpl,1498 CC
Honda Civic 1.8 S MT,2007,24500.0,9000.0,Petrol,Manual,Third Owner,13.5 kmpl,1799 CC
Maruti Alto K10 2010-2014 VXI,2012,25000.0,9000.0,Petrol,Manual,First Owner,20.92 kmpl,998 CC
Hyundai i20 Active SX Diesel,2016,65100.0,4232.3,Diesel,Manual,First Owner,21.19 kmpl,1396 CC
Honda City V MT,2013,48000.0,4246.2,Petrol,Manual,First Owner,16.8 kmpl,1497 CC
Maruti Swift VDI BSIV,2015,47000.0,5472.3,Diesel,Manual,First Owner,25.2 kmpl,1248 CC
Honda Jazz 1.5 V i DTEC,2016,50000.0,3000.0,Diesel,Manual,First Owner,27.3 kmpl,1498 CC
BMW X1 sDrive20d M Sport,2011,107500.0,4254.5,Diesel,Automatic,First Owner,19.62 kmpl,1998 CC
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016,69000.0,3200.0,Diesel,Manual,First Owner,25.1 kmpl,1248 CC
Maruti Swift Dzire VDI Optional,2017,58900.0,4123.2,Diesel,Manual,First Owner,,
Maruti Swift Dzire VDI Optional,2017,58900.0,4123.2,Diesel,Manual,First Owner,,
Maruti Ignis 1.2 Delta BSIV,2018,48000.0,2037.5,Petrol,Manual,First Owner,20.89 kmpl,1197 CC
Maruti Swift ZDI Plus,2013,45000.0,4397.8,Diesel,Manual,Second Owner,28.4 kmpl,1248 CC
Maruti Vitara Brezza VDi Option,2018,77000.0,5000.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Mahindra Bolero B4,2015,44500.0,4020.0,Diesel,Manual,First Owner,21.0 kmpl,1498 CC
Hyundai i20 1.2 Asta Option,2018,70000.0,3000.0,Petrol,Manual,First Owner,18.6 kmpl,1197 CC
Maruti Ertiga ZDI,2014,56000.0,9000.0,Diesel,Manual,First Owner,20.77 kmpl,1248 CC
Ford Ecosport Sports Diesel,2013,47500.0,4800.0,Diesel,Manual,Second Owner,21.7 kmpl,1498 CC
Honda Amaze E Diesel BSIV,2014,46500.0,2723.3,Diesel,Manual,First Owner,27.4 kmpl,1498 CC
Maruti Swift Dzire Tour LDI,2017,52000.0,2883.2,Diesel,Manual,First Owner,23.4 kmpl,1248 CC
Tata Manza Aura Safire,2011,22500.0,3500.0,Petrol,Manual,First Owner,15.0 kmpl,1368 CC
Maruti Ertiga ZXI,2015,70000.0,3500.0,Petrol,Manual,First Owner,16.02 kmpl,1373 CC
Maruti Vitara Brezza VDi,2017,78000.0,4000.0,Diesel,Manual,First Owner,24.3 kmpl,1248 CC
Honda City 2017-2020 GXi,2006,9315.0,8000.0,Petrol,Manual,Second Owner,17.7 kmpl,1497 CC
Mahindra Quanto C4,2016,40300.0,3000.0,Diesel,Manual,Second Owner,17.21 kmpl,1493 CC
Hyundai i10 Era,2009,22999.9,5000.0,Petrol,Manual,Second Owner,19.81 kmpl,1086 CC
Maruti Swift Dzire VDI,2016,52500.0,4000.0,Diesel,Manual,Second Owner,26.59 kmpl,1248 CC
Maruti Ertiga VXI,2014,56000.0,2500.0,Petrol,Manual,First Owner,16.02 kmpl,1373 CC
Mahindra XUV500 W7,2020,83000.0,12000.0,Diesel,Manual,First Owner,15.1 kmpl,2179 CC
Maruti Ritz VDi,2011,25000.0,6000.0,Diesel,Manual,Second Owner,21.1 kmpl,1248 CC
Mahindra Bolero 2011-2019 DI - AC BS III,2014,45000.0,11000.0,Diesel,Manual,First Owner,15.96 kmpl,2523 CC
Mahindra Scorpio 1.99 S4,2016,74500.0,6700.0,Diesel,Manual,First Owner,15.4 kmpl,1997 CC
Ford Figo Diesel Titanium,2010,14400.0,5000.0,Diesel,Manual,Second Owner,20.0 kmpl,1399 CC
Maruti Zen Estilo 1.1 VXI BSIII,2008,12000.0,4000.0,Petrol,Manual,First Owner,18.2 kmpl,1061 CC
Tata New Safari DICOR 2.2 EX 4x2,2008,30000.0,12000.0,Diesel,Manual,Second Owner,11.57 kmpl,2179 CC
